"MID48"	"m43"	"3w"	"d0"	"Ly6c+YFP-"	"m43_Ly6c+YFP-_3w_d0"	NA	NA	"#0919ad"
"MID50"	"m43"	"3w"	"d0"	"Ly6c-YFP-"	"m43_Ly6c-YFP-_3w_d0"	NA	NA	"#1ba8e0"
