"MID24"	"m13"	"8w"	"d0"	"Ly6c+YFP-"	"m13_Ly6c+YFP-_8w_d0"	NA	NA	"#0919ad"
"MID26"	"m13"	"8w"	"d0"	"Ly6c-YFP-"	"m13_Ly6c-YFP-_8w_d0"	NA	NA	"#1ba8e0"
