"MID68"	"m39"	"3w"	"d90"	"Ly6c+YFP-"	"m39_Ly6c+YFP-_3w_d90"	NA	NA	"#0919ad"
"MID18"	"m39"	"3w"	"d90"	"Ly6c-YFP-"	"m39_Ly6c-YFP-_3w_d90"	NA	NA	"#1ba8e0"
