"","filename","path","mouse.id","input.case","count"
"604","IGHV1-61_IGHJ2_36_4.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-61_IGHJ2_36_4.fasta","m3","all",2
"605","IGHV1-62_IGHJ2_33_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-62_IGHJ2_33_1.fasta","m3","all",2
"606","IGHV1-62_IGHJ3_30_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-62_IGHJ3_30_1.fasta","m3","all",2
"607","IGHV1-62_IGHJ3_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-62_IGHJ3_51_1.fasta","m3","all",2
"608","IGHV1-64_IGHJ2_27_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-64_IGHJ2_27_1.fasta","m3","all",2
"609","IGHV1-66_IGHJ3_33_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-66_IGHJ3_33_1.fasta","m3","all",2
"610","IGHV1-66_IGHJ3_36_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-66_IGHJ3_36_1.fasta","m3","all",2
"611","IGHV1-66_IGHJ4_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-66_IGHJ4_48_1.fasta","m3","all",2
"612","IGHV1-67_IGHJ2_30_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-67_IGHJ2_30_1.fasta","m3","all",2
"613","IGHV1-69_IGHJ2_27_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-69_IGHJ2_27_1.fasta","m3","all",2
"614","IGHV1-72_IGHJ2_36_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-72_IGHJ2_36_2.fasta","m3","all",2
"615","IGHV1-72_IGHJ2_36_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-72_IGHJ2_36_3.fasta","m3","all",2
"616","IGHV1-72_IGHJ2_39_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-72_IGHJ2_39_3.fasta","m3","all",2
"617","IGHV1-72_IGHJ2_60_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-72_IGHJ2_60_1.fasta","m3","all",2
"618","IGHV1-72_IGHJ3_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-72_IGHJ3_42_1.fasta","m3","all",2
"619","IGHV1-74_IGHJ2_27_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-74_IGHJ2_27_1.fasta","m3","all",2
"620","IGHV1-75_IGHJ3_30_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-75_IGHJ3_30_1.fasta","m3","all",2
"621","IGHV1-76_IGHJ1_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-76_IGHJ1_45_1.fasta","m3","all",2
"622","IGHV1-76_IGHJ2_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-76_IGHJ2_45_1.fasta","m3","all",2
"623","IGHV1-76_IGHJ2_48_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-76_IGHJ2_48_2.fasta","m3","all",2
"624","IGHV1-76_IGHJ4_54_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-76_IGHJ4_54_1.fasta","m3","all",2
"625","IGHV1-78_IGHJ2_33_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-78_IGHJ2_33_1.fasta","m3","all",2
"626","IGHV1-78_IGHJ4_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-78_IGHJ4_39_1.fasta","m3","all",2
"627","IGHV1-7_IGHJ2_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-7_IGHJ2_45_1.fasta","m3","all",2
"628","IGHV1-80_IGHJ1_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-80_IGHJ1_39_1.fasta","m3","all",2
"629","IGHV1-80_IGHJ2_33_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-80_IGHJ2_33_1.fasta","m3","all",2
"630","IGHV1-82_IGHJ2_33_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-82_IGHJ2_33_1.fasta","m3","all",2
"631","IGHV1-82_IGHJ2_33_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-82_IGHJ2_33_2.fasta","m3","all",2
"632","IGHV1-82_IGHJ2_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-82_IGHJ2_45_1.fasta","m3","all",2
"633","IGHV1-82_IGHJ3_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-82_IGHJ3_42_1.fasta","m3","all",2
"634","IGHV1-85_IGHJ3_42_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-85_IGHJ3_42_2.fasta","m3","all",2
"635","IGHV1-85_IGHJ3_42_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-85_IGHJ3_42_3.fasta","m3","all",2
"636","IGHV1-9_IGHJ3_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-9_IGHJ3_42_1.fasta","m3","all",2
"637","IGHV2-2_IGHJ2_24_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV2-2_IGHJ2_24_1.fasta","m3","all",2
"638","IGHV2-2_IGHJ4_57_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV2-2_IGHJ4_57_1.fasta","m3","all",2
"639","IGHV2-5_IGHJ3_41_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV2-5_IGHJ3_41_1.fasta","m3","all",2
"640","IGHV2-5_IGHJ3_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV2-5_IGHJ3_45_1.fasta","m3","all",2
"641","IGHV2-6_IGHJ1_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV2-6_IGHJ1_39_1.fasta","m3","all",2
"642","IGHV2-6_IGHJ3_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV2-6_IGHJ3_39_1.fasta","m3","all",2
"643","IGHV2-9_IGHJ3_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV2-9_IGHJ3_48_1.fasta","m3","all",2
"644","IGHV2-9_IGHJ4_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV2-9_IGHJ4_42_1.fasta","m3","all",2
"645","IGHV3-1_IGHJ1_54_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-1_IGHJ1_54_3.fasta","m3","all",2
"646","IGHV3-6_IGHJ1_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-6_IGHJ1_39_1.fasta","m3","all",2
"647","IGHV3-6_IGHJ1_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-6_IGHJ1_45_1.fasta","m3","all",2
"648","IGHV3-6_IGHJ1_47_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-6_IGHJ1_47_1.fasta","m3","all",2
"649","IGHV3-6_IGHJ2_35_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-6_IGHJ2_35_1.fasta","m3","all",2
"650","IGHV3-6_IGHJ2_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-6_IGHJ2_42_1.fasta","m3","all",2
"651","IGHV3-8_IGHJ1_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-8_IGHJ1_51_1.fasta","m3","all",2
"652","IGHV3-8_IGHJ1_54_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-8_IGHJ1_54_3.fasta","m3","all",2
"653","IGHV3-8_IGHJ2_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-8_IGHJ2_39_1.fasta","m3","all",2
"654","IGHV5-15_IGHJ3_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV5-15_IGHJ3_48_1.fasta","m3","all",2
"655","IGHV5-16_IGHJ4_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV5-16_IGHJ4_39_1.fasta","m3","all",2
"656","IGHV5-2_IGHJ3_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV5-2_IGHJ3_48_1.fasta","m3","all",2
"657","IGHV5-6_IGHJ1_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV5-6_IGHJ1_42_1.fasta","m3","all",2
"658","IGHV5-9_IGHJ1_54_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV5-9_IGHJ1_54_2.fasta","m3","all",2
"659","IGHV5-9_IGHJ4_18_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV5-9_IGHJ4_18_1.fasta","m3","all",2
"660","IGHV6-3_IGHJ4_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV6-3_IGHJ4_39_1.fasta","m3","all",2
"661","IGHV6-3_IGHJ4_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV6-3_IGHJ4_45_1.fasta","m3","all",2
"662","IGHV7-3_IGHJ4_33_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV7-3_IGHJ4_33_1.fasta","m3","all",2
"663","IGHV7-3_IGHJ4_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV7-3_IGHJ4_48_1.fasta","m3","all",2
"664","IGHV7-3_IGHJ4_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV7-3_IGHJ4_51_1.fasta","m3","all",2
"665","IGHV8-12_IGHJ2_46_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV8-12_IGHJ2_46_1.fasta","m3","all",2
"666","IGHV8-5_IGHJ2_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV8-5_IGHJ2_51_1.fasta","m3","all",2
"667","IGHV9-3_IGHJ1_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV9-3_IGHJ1_45_1.fasta","m3","all",2
"668","IGHV9-3_IGHJ1_57_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV9-3_IGHJ1_57_1.fasta","m3","all",2
"669","IGHV9-3_IGHJ3_30_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV9-3_IGHJ3_30_1.fasta","m3","all",2
"670","IGHV9-3_IGHJ4_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV9-3_IGHJ4_39_1.fasta","m3","all",2
"671","IGHV10-1_IGHJ1_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV10-1_IGHJ1_39_1.fasta","m3","without_colon_sample",2
"672","IGHV10-3_IGHJ2_33_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV10-3_IGHJ2_33_1.fasta","m3","without_colon_sample",2
"673","IGHV10-3_IGHJ2_33_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV10-3_IGHJ2_33_3.fasta","m3","without_colon_sample",2
"674","IGHV10-3_IGHJ2_36_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV10-3_IGHJ2_36_1.fasta","m3","without_colon_sample",2
"675","IGHV1-12_IGHJ3_36_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-12_IGHJ3_36_1.fasta","m3","without_colon_sample",2
"676","IGHV1-12_IGHJ3_36_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-12_IGHJ3_36_2.fasta","m3","without_colon_sample",2
"677","IGHV1-15_IGHJ2_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-15_IGHJ2_51_1.fasta","m3","without_colon_sample",2
"678","IGHV1-19_IGHJ1_51_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-19_IGHJ1_51_2.fasta","m3","without_colon_sample",2
"679","IGHV1-19_IGHJ2_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-19_IGHJ2_39_1.fasta","m3","without_colon_sample",2
"680","IGHV1-19_IGHJ3_36_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-19_IGHJ3_36_3.fasta","m3","without_colon_sample",2
"681","IGHV1-20_IGHJ2_27_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-20_IGHJ2_27_1.fasta","m3","without_colon_sample",2
"682","IGHV1-22_IGHJ2_18_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-22_IGHJ2_18_1.fasta","m3","without_colon_sample",2
"683","IGHV1-22_IGHJ4_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-22_IGHJ4_42_1.fasta","m3","without_colon_sample",2
"684","IGHV1-26_IGHJ1_30_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-26_IGHJ1_30_1.fasta","m3","without_colon_sample",2
"685","IGHV1-26_IGHJ1_33_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-26_IGHJ1_33_1.fasta","m3","without_colon_sample",2
"686","IGHV1-26_IGHJ2_42_4.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-26_IGHJ2_42_4.fasta","m3","without_colon_sample",2
"687","IGHV1-26_IGHJ3_39_4.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-26_IGHJ3_39_4.fasta","m3","without_colon_sample",2
"688","IGHV1-26_IGHJ4_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-26_IGHJ4_45_1.fasta","m3","without_colon_sample",2
"689","IGHV1-36_IGHJ4_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-36_IGHJ4_51_1.fasta","m3","without_colon_sample",2
"690","IGHV1-39_IGHJ2_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-39_IGHJ2_42_1.fasta","m3","without_colon_sample",2
"691","IGHV1-39_IGHJ4_36_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-39_IGHJ4_36_1.fasta","m3","without_colon_sample",2
"692","IGHV14-1_IGHJ2_36_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV14-1_IGHJ2_36_1.fasta","m3","without_colon_sample",2
"693","IGHV1-42_IGHJ1_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-42_IGHJ1_51_1.fasta","m3","without_colon_sample",2
"694","IGHV14-2_IGHJ3_42_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV14-2_IGHJ3_42_3.fasta","m3","without_colon_sample",2
"695","IGHV14-3_IGHJ2_36_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV14-3_IGHJ2_36_1.fasta","m3","without_colon_sample",2
"696","IGHV14-3_IGHJ2_36_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV14-3_IGHJ2_36_2.fasta","m3","without_colon_sample",2
"697","IGHV14-4_IGHJ3_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV14-4_IGHJ3_42_1.fasta","m3","without_colon_sample",2
"698","IGHV1-4_IGHJ2_36_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-4_IGHJ2_36_1.fasta","m3","without_colon_sample",2
"699","IGHV1-4_IGHJ3_39_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-4_IGHJ3_39_2.fasta","m3","without_colon_sample",2
"700","IGHV1-50_IGHJ3_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-50_IGHJ3_48_1.fasta","m3","without_colon_sample",2
"701","IGHV1-50_IGHJ3_48_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-50_IGHJ3_48_2.fasta","m3","without_colon_sample",2
"702","IGHV1-50_IGHJ4_54_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-50_IGHJ4_54_1.fasta","m3","without_colon_sample",2
"703","IGHV1-52_IGHJ2_30_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-52_IGHJ2_30_1.fasta","m3","without_colon_sample",2
"704","IGHV1-52_IGHJ2_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-52_IGHJ2_42_1.fasta","m3","without_colon_sample",2
"705","IGHV1-53_IGHJ1_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-53_IGHJ1_45_1.fasta","m3","without_colon_sample",2
"706","IGHV1-53_IGHJ2_42_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-53_IGHJ2_42_2.fasta","m3","without_colon_sample",2
"707","IGHV1-53_IGHJ2_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-53_IGHJ2_51_1.fasta","m3","without_colon_sample",2
