VJ.combi,count.seq,mouseID,analysis_type,filename,path
IGHV3-6*01_IGHJ3*01_39_1,4,m30,pos_YFP,m30_pos_YFP_IGHV3-6-01_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV3-6-01_IGHJ3-01_39_1.aln.fasta
IGHV4-1*01_IGHJ4*01_45_1,4,m30,pos_YFP,m30_pos_YFP_IGHV4-1-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV4-1-01_IGHJ4-01_45_1.aln.fasta
IGHV9-3*01_IGHJ3*01_42_1,4,m30,pos_YFP,m30_pos_YFP_IGHV9-3-01_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV9-3-01_IGHJ3-01_42_1.aln.fasta
IGHV1-47*01_IGHJ4*01_42_3,4,m30,pos_YFP,m30_pos_YFP_IGHV1-47-01_IGHJ4-01_42_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-47-01_IGHJ4-01_42_3.aln.fasta
IGHV1-77*01_IGHJ3*01_42_1,4,m30,pos_YFP,m30_pos_YFP_IGHV1-77-01_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-77-01_IGHJ3-01_42_1.aln.fasta
IGHV1-26*01_IGHJ1*03_42_1,4,m30,pos_YFP,m30_pos_YFP_IGHV1-26-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-26-01_IGHJ1-03_42_1.aln.fasta
IGHV1-79*01_IGHJ1*03_43_2,4,m30,pos_YFP,m30_pos_YFP_IGHV1-79-01_IGHJ1-03_43_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-79-01_IGHJ1-03_43_2.aln.fasta
IGHV1-53*01_IGHJ3*01_33_2,4,m30,pos_YFP,m30_pos_YFP_IGHV1-53-01_IGHJ3-01_33_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-53-01_IGHJ3-01_33_2.aln.fasta
IGHV3-6*01_IGHJ3*01_48_1,4,m30,pos_YFP,m30_pos_YFP_IGHV3-6-01_IGHJ3-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV3-6-01_IGHJ3-01_48_1.aln.fasta
IGHV8-5*01_IGHJ4*01_42_2,4,m30,pos_YFP,m30_pos_YFP_IGHV8-5-01_IGHJ4-01_42_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV8-5-01_IGHJ4-01_42_2.aln.fasta
