MID10	m39	3w	d90	biopsy	m39_biopsy_3w_d90	NA	NA	#0ea122
MID67	m39	3w	d90	Ly6c+YFP+	m39_Ly6c+YFP+_3w_d90	NA	NA	#fcbb2d
MID68	m39	3w	d90	Ly6c+YFP-	m39_Ly6c+YFP-_3w_d90	NA	NA	#0919ad
MID69	m39	3w	d90	Ly6c-YFP+	m39_Ly6c-YFP+_3w_d90	NA	NA	#e80707
MID18	m39	3w	d90	Ly6c-YFP-	m39_Ly6c-YFP-_3w_d90	NA	NA	#1ba8e0
