MID8	m37	3w	d90	biopsy	m37_biopsy_3w_d90	NA	NA	#0ea122
MID63	m37	3w	d90	Ly6c+YFP+	m37_Ly6c+YFP+_3w_d90	NA	NA	#fcbb2d
MID64	m37	3w	d90	Ly6c+YFP-	m37_Ly6c+YFP-_3w_d90	NA	NA	#0919ad
MID65	m37	3w	d90	Ly6c-YFP+	m37_Ly6c-YFP+_3w_d90	NA	NA	#e80707
MID66	m37	3w	d90	Ly6c-YFP-	m37_Ly6c-YFP-_3w_d90	NA	NA	#1ba8e0
