MID17	m53	8w	d90	biopsy	m53_biopsy_8w_d90	NA	NA	#0ea122
MID31	m53	8w	d90	Ly6c+YFP+	m53_Ly6c+YFP+_8w_d90	NA	NA	#fcbb2d
MID32	m53	8w	d90	Ly6c+YFP-	m53_Ly6c+YFP-_8w_d90	NA	NA	#0919ad
MID33	m53	8w	d90	Ly6c-YFP+	m53_Ly6c-YFP+_8w_d90	NA	NA	#e80707
MID34	m53	8w	d90	Ly6c-YFP-	m53_Ly6c-YFP-_8w_d90	NA	NA	#1ba8e0
