MID16	m31	8w	d90	biopsy	m31_biopsy_8w_d90	NA	NA	#0ea122
MID35	m31	8w	d90	Ly6c+YFP+	m31_Ly6c+YFP+_8w_d90	NA	NA	#fcbb2d
MID36	m31	8w	d90	Ly6c+YFP-	m31_Ly6c+YFP-_8w_d90	NA	NA	#0919ad
MID38	m31	8w	d90	Ly6c-YFP-	m31_Ly6c-YFP-_8w_d90	NA	NA	#1ba8e0
