"MID28"	"m14"	"8w"	"d0"	"Ly6c+YFP-"	"m14_Ly6c+YFP-_8w_d0"	NA	NA	"#0919ad"
"MID29"	"m14"	"8w"	"d0"	"Ly6c-YFP+"	"m14_Ly6c-YFP+_8w_d0"	NA	NA	"#e80707"
"MID30"	"m14"	"8w"	"d0"	"Ly6c-YFP-"	"m14_Ly6c-YFP-_8w_d0"	NA	NA	"#1ba8e0"
