"MID47"	"m43"	"3w"	"d0"	"Ly6c+YFP+"	"m43_Ly6c+YFP+_3w_d0"	NA	NA	"#fcbb2d"
"MID49"	"m43"	"3w"	"d0"	"Ly6c-YFP+"	"m43_Ly6c-YFP+_3w_d0"	NA	NA	"#e80707"
